date,year,month,commodity,category,unit,currency,price
2014-07-29,2014,7,TTF Natural Gas,energy,MWh,EUR,26.6659
2014-07-30,2014,7,TTF Natural Gas,energy,MWh,EUR,27.2867
2014-07-31,2014,7,TTF Natural Gas,energy,MWh,EUR,27.7701
2014-08-01,2014,8,TTF Natural Gas,energy,MWh,EUR,27.6973
2014-08-04,2014,8,TTF Natural Gas,energy,MWh,EUR,27.2115
2014-08-05,2014,8,TTF Natural Gas,energy,MWh,EUR,25.3502
2014-08-06,2014,8,TTF Natural Gas,energy,MWh,EUR,24.7004
2014-08-07,2014,8,TTF Natural Gas,energy,MWh,EUR,24.827
2014-08-08,2014,8,TTF Natural Gas,energy,MWh,EUR,25.2963
2014-08-11,2014,8,TTF Natural Gas,energy,MWh,EUR,25.3335
2014-08-12,2014,8,TTF Natural Gas,energy,MWh,EUR,25.6687
2014-08-13,2014,8,TTF Natural Gas,energy,MWh,EUR,25.3643
2014-08-14,2014,8,TTF Natural Gas,energy,MWh,EUR,25.8943
2014-08-15,2014,8,TTF Natural Gas,energy,MWh,EUR,27.7387
2014-08-18,2014,8,TTF Natural Gas,energy,MWh,EUR,27.5021
2014-08-19,2014,8,TTF Natural Gas,energy,MWh,EUR,27.0175
2014-08-20,2014,8,TTF Natural Gas,energy,MWh,EUR,26.7185
2014-08-21,2014,8,TTF Natural Gas,energy,MWh,EUR,27.2299
2014-08-22,2014,8,TTF Natural Gas,energy,MWh,EUR,26.8671
2014-08-25,2014,8,TTF Natural Gas,energy,MWh,EUR,27.3399
2014-08-26,2014,8,TTF Natural Gas,energy,MWh,EUR,27.8714
2014-08-27,2014,8,TTF Natural Gas,energy,MWh,EUR,29.187
2014-08-28,2014,8,TTF Natural Gas,energy,MWh,EUR,29.0334
2014-08-29,2014,8,TTF Natural Gas,energy,MWh,EUR,28.5404
2014-09-01,2014,9,TTF Natural Gas,energy,MWh,EUR,28.3586
2014-09-02,2014,9,TTF Natural Gas,energy,MWh,EUR,27.8527
2014-09-03,2014,9,TTF Natural Gas,energy,MWh,EUR,27.6039
2014-09-04,2014,9,TTF Natural Gas,energy,MWh,EUR,28.54
2014-09-05,2014,9,TTF Natural Gas,energy,MWh,EUR,27.5375
2014-09-08,2014,9,TTF Natural Gas,energy,MWh,EUR,25.8878
2014-09-09,2014,9,TTF Natural Gas,energy,MWh,EUR,25.8659
2014-09-10,2014,9,TTF Natural Gas,energy,MWh,EUR,25.8967
2014-09-11,2014,9,TTF Natural Gas,energy,MWh,EUR,26.6464
2014-09-12,2014,9,TTF Natural Gas,energy,MWh,EUR,26.2418
2014-09-15,2014,9,TTF Natural Gas,energy,MWh,EUR,25.6207
2014-09-16,2014,9,TTF Natural Gas,energy,MWh,EUR,24.9548
2014-09-17,2014,9,TTF Natural Gas,energy,MWh,EUR,24.388
2014-09-18,2014,9,TTF Natural Gas,energy,MWh,EUR,23.7353
2014-09-19,2014,9,TTF Natural Gas,energy,MWh,EUR,22.8956
2014-09-22,2014,9,TTF Natural Gas,energy,MWh,EUR,21.4179
2014-09-23,2014,9,TTF Natural Gas,energy,MWh,EUR,22.5281
2014-09-24,2014,9,TTF Natural Gas,energy,MWh,EUR,23.0098
2014-09-25,2014,9,TTF Natural Gas,energy,MWh,EUR,24.9533
2014-09-26,2014,9,TTF Natural Gas,energy,MWh,EUR,23.6249
2014-09-29,2014,9,TTF Natural Gas,energy,MWh,EUR,25.3935
2014-09-30,2014,9,TTF Natural Gas,energy,MWh,EUR,25.1406
2014-10-01,2014,10,TTF Natural Gas,energy,MWh,EUR,23.6616
2014-10-02,2014,10,TTF Natural Gas,energy,MWh,EUR,22.1347
2014-10-03,2014,10,TTF Natural Gas,energy,MWh,EUR,22.0845
2014-10-06,2014,10,TTF Natural Gas,energy,MWh,EUR,23.1501
2014-10-07,2014,10,TTF Natural Gas,energy,MWh,EUR,23.5718
2014-10-08,2014,10,TTF Natural Gas,energy,MWh,EUR,23.408
2014-10-09,2014,10,TTF Natural Gas,energy,MWh,EUR,24.4991
2014-10-10,2014,10,TTF Natural Gas,energy,MWh,EUR,24.5988
2014-10-13,2014,10,TTF Natural Gas,energy,MWh,EUR,23.216
2014-10-14,2014,10,TTF Natural Gas,energy,MWh,EUR,24.4465
2014-10-15,2014,10,TTF Natural Gas,energy,MWh,EUR,23.5521
2014-10-16,2014,10,TTF Natural Gas,energy,MWh,EUR,22.8029
2014-10-17,2014,10,TTF Natural Gas,energy,MWh,EUR,22.8678
2014-10-20,2014,10,TTF Natural Gas,energy,MWh,EUR,23.3608
2014-10-21,2014,10,TTF Natural Gas,energy,MWh,EUR,22.9838
2014-10-22,2014,10,TTF Natural Gas,energy,MWh,EUR,21.7715
2014-10-23,2014,10,TTF Natural Gas,energy,MWh,EUR,21.6938
2014-10-24,2014,10,TTF Natural Gas,energy,MWh,EUR,22.8406
2014-10-27,2014,10,TTF Natural Gas,energy,MWh,EUR,23.0559
2014-10-28,2014,10,TTF Natural Gas,energy,MWh,EUR,24.1418
2014-10-29,2014,10,TTF Natural Gas,energy,MWh,EUR,24.6
2014-10-30,2014,10,TTF Natural Gas,energy,MWh,EUR,24.076
2014-10-31,2014,10,TTF Natural Gas,energy,MWh,EUR,23.4972
2014-11-03,2014,11,TTF Natural Gas,energy,MWh,EUR,23.7635
2014-11-04,2014,11,TTF Natural Gas,energy,MWh,EUR,23.9946
2014-11-05,2014,11,TTF Natural Gas,energy,MWh,EUR,24.1232
2014-11-06,2014,11,TTF Natural Gas,energy,MWh,EUR,24.3072
2014-11-07,2014,11,TTF Natural Gas,energy,MWh,EUR,24.1714
2014-11-10,2014,11,TTF Natural Gas,energy,MWh,EUR,24.0688
2014-11-11,2014,11,TTF Natural Gas,energy,MWh,EUR,23.3932
2014-11-12,2014,11,TTF Natural Gas,energy,MWh,EUR,22.638
2014-11-13,2014,11,TTF Natural Gas,energy,MWh,EUR,23.452
2014-11-14,2014,11,TTF Natural Gas,energy,MWh,EUR,22.7383
2014-11-17,2014,11,TTF Natural Gas,energy,MWh,EUR,21.4476
2014-11-18,2014,11,TTF Natural Gas,energy,MWh,EUR,21.5818
2014-11-19,2014,11,TTF Natural Gas,energy,MWh,EUR,22.1629
2014-11-20,2014,11,TTF Natural Gas,energy,MWh,EUR,22.3166
2014-11-21,2014,11,TTF Natural Gas,energy,MWh,EUR,21.6429
2014-11-24,2014,11,TTF Natural Gas,energy,MWh,EUR,22.8354
2014-11-25,2014,11,TTF Natural Gas,energy,MWh,EUR,23.1973
2014-11-26,2014,11,TTF Natural Gas,energy,MWh,EUR,24.2572
2014-11-27,2014,11,TTF Natural Gas,energy,MWh,EUR,24.1794
2014-11-28,2014,11,TTF Natural Gas,energy,MWh,EUR,24.5655
2014-12-01,2014,12,TTF Natural Gas,energy,MWh,EUR,23.4958
2014-12-02,2014,12,TTF Natural Gas,energy,MWh,EUR,21.0384
2014-12-03,2014,12,TTF Natural Gas,energy,MWh,EUR,21.4989
2014-12-04,2014,12,TTF Natural Gas,energy,MWh,EUR,20.8566
2014-12-05,2014,12,TTF Natural Gas,energy,MWh,EUR,21.9496
2014-12-08,2014,12,TTF Natural Gas,energy,MWh,EUR,22.9518
2014-12-09,2014,12,TTF Natural Gas,energy,MWh,EUR,23.3409
2014-12-10,2014,12,TTF Natural Gas,energy,MWh,EUR,22.7341
2014-12-11,2014,12,TTF Natural Gas,energy,MWh,EUR,22.8949
2014-12-12,2014,12,TTF Natural Gas,energy,MWh,EUR,23.4818
2014-12-15,2014,12,TTF Natural Gas,energy,MWh,EUR,23.8663
2014-12-16,2014,12,TTF Natural Gas,energy,MWh,EUR,23.0923
2014-12-17,2014,12,TTF Natural Gas,energy,MWh,EUR,21.6731
2014-12-18,2014,12,TTF Natural Gas,energy,MWh,EUR,22.2772
2014-12-19,2014,12,TTF Natural Gas,energy,MWh,EUR,22.4879
2014-12-22,2014,12,TTF Natural Gas,energy,MWh,EUR,23.1281
2014-12-23,2014,12,TTF Natural Gas,energy,MWh,EUR,23.2047
2014-12-24,2014,12,TTF Natural Gas,energy,MWh,EUR,23.1543
2014-12-25,2014,12,TTF Natural Gas,energy,MWh,EUR,23.0953
2014-12-26,2014,12,TTF Natural Gas,energy,MWh,EUR,22.9326
2014-12-29,2014,12,TTF Natural Gas,energy,MWh,EUR,24.9724
2014-12-30,2014,12,TTF Natural Gas,energy,MWh,EUR,24.5738
2014-12-31,2014,12,TTF Natural Gas,energy,MWh,EUR,24.1582
2015-01-01,2015,1,TTF Natural Gas,energy,MWh,EUR,24.6956
2015-01-02,2015,1,TTF Natural Gas,energy,MWh,EUR,24.928
2015-01-05,2015,1,TTF Natural Gas,energy,MWh,EUR,24.808
2015-01-06,2015,1,TTF Natural Gas,energy,MWh,EUR,23.8836
2015-01-07,2015,1,TTF Natural Gas,energy,MWh,EUR,22.7453
2015-01-08,2015,1,TTF Natural Gas,energy,MWh,EUR,22.8289
2015-01-09,2015,1,TTF Natural Gas,energy,MWh,EUR,22.7873
2015-01-12,2015,1,TTF Natural Gas,energy,MWh,EUR,22.503
2015-01-13,2015,1,TTF Natural Gas,energy,MWh,EUR,23.2879
2015-01-14,2015,1,TTF Natural Gas,energy,MWh,EUR,24.0786
2015-01-15,2015,1,TTF Natural Gas,energy,MWh,EUR,24.9666
2015-01-16,2015,1,TTF Natural Gas,energy,MWh,EUR,23.853
2015-01-19,2015,1,TTF Natural Gas,energy,MWh,EUR,24.6654
2015-01-20,2015,1,TTF Natural Gas,energy,MWh,EUR,22.8519
2015-01-21,2015,1,TTF Natural Gas,energy,MWh,EUR,22.9002
2015-01-22,2015,1,TTF Natural Gas,energy,MWh,EUR,23.6758
2015-01-23,2015,1,TTF Natural Gas,energy,MWh,EUR,22.7892
2015-01-26,2015,1,TTF Natural Gas,energy,MWh,EUR,21.8166
2015-01-27,2015,1,TTF Natural Gas,energy,MWh,EUR,22.0151
2015-01-28,2015,1,TTF Natural Gas,energy,MWh,EUR,23.4961
2015-01-29,2015,1,TTF Natural Gas,energy,MWh,EUR,24.8816
2015-01-30,2015,1,TTF Natural Gas,energy,MWh,EUR,25.6797
2015-02-02,2015,2,TTF Natural Gas,energy,MWh,EUR,24.4344
2015-02-03,2015,2,TTF Natural Gas,energy,MWh,EUR,24.2747
2015-02-04,2015,2,TTF Natural Gas,energy,MWh,EUR,26.0354
2015-02-05,2015,2,TTF Natural Gas,energy,MWh,EUR,26.4521
2015-02-06,2015,2,TTF Natural Gas,energy,MWh,EUR,24.5495
2015-02-09,2015,2,TTF Natural Gas,energy,MWh,EUR,25.0525
2015-02-10,2015,2,TTF Natural Gas,energy,MWh,EUR,24.1426
2015-02-11,2015,2,TTF Natural Gas,energy,MWh,EUR,23.7692
2015-02-12,2015,2,TTF Natural Gas,energy,MWh,EUR,24.3148
2015-02-13,2015,2,TTF Natural Gas,energy,MWh,EUR,23.8476
2015-02-16,2015,2,TTF Natural Gas,energy,MWh,EUR,23.3216
2015-02-17,2015,2,TTF Natural Gas,energy,MWh,EUR,24.1872
2015-02-18,2015,2,TTF Natural Gas,energy,MWh,EUR,24.6791
2015-02-19,2015,2,TTF Natural Gas,energy,MWh,EUR,24.746
2015-02-20,2015,2,TTF Natural Gas,energy,MWh,EUR,26.3385
2015-02-23,2015,2,TTF Natural Gas,energy,MWh,EUR,26.0604
2015-02-24,2015,2,TTF Natural Gas,energy,MWh,EUR,25.9201
2015-02-25,2015,2,TTF Natural Gas,energy,MWh,EUR,25.2207
2015-02-26,2015,2,TTF Natural Gas,energy,MWh,EUR,24.0558
2015-02-27,2015,2,TTF Natural Gas,energy,MWh,EUR,22.7237
2015-03-02,2015,3,TTF Natural Gas,energy,MWh,EUR,23.4667
2015-03-03,2015,3,TTF Natural Gas,energy,MWh,EUR,23.0453
2015-03-04,2015,3,TTF Natural Gas,energy,MWh,EUR,25.1371
2015-03-05,2015,3,TTF Natural Gas,energy,MWh,EUR,24.0501
2015-03-06,2015,3,TTF Natural Gas,energy,MWh,EUR,23.2655
2015-03-09,2015,3,TTF Natural Gas,energy,MWh,EUR,23.5027
2015-03-10,2015,3,TTF Natural Gas,energy,MWh,EUR,22.5879
2015-03-11,2015,3,TTF Natural Gas,energy,MWh,EUR,21.4722
2015-03-12,2015,3,TTF Natural Gas,energy,MWh,EUR,22.213
2015-03-13,2015,3,TTF Natural Gas,energy,MWh,EUR,20.6301
2015-03-16,2015,3,TTF Natural Gas,energy,MWh,EUR,21.1261
2015-03-17,2015,3,TTF Natural Gas,energy,MWh,EUR,21.5655
2015-03-18,2015,3,TTF Natural Gas,energy,MWh,EUR,22.4769
2015-03-19,2015,3,TTF Natural Gas,energy,MWh,EUR,22.9257
2015-03-20,2015,3,TTF Natural Gas,energy,MWh,EUR,25.164
2015-03-23,2015,3,TTF Natural Gas,energy,MWh,EUR,24.4947
2015-03-24,2015,3,TTF Natural Gas,energy,MWh,EUR,23.1169
2015-03-25,2015,3,TTF Natural Gas,energy,MWh,EUR,25.311
2015-03-26,2015,3,TTF Natural Gas,energy,MWh,EUR,25.0359
2015-03-27,2015,3,TTF Natural Gas,energy,MWh,EUR,23.9441
2015-03-30,2015,3,TTF Natural Gas,energy,MWh,EUR,22.4518
2015-03-31,2015,3,TTF Natural Gas,energy,MWh,EUR,22.2602
2015-04-01,2015,4,TTF Natural Gas,energy,MWh,EUR,21.735
2015-04-02,2015,4,TTF Natural Gas,energy,MWh,EUR,21.3082
2015-04-03,2015,4,TTF Natural Gas,energy,MWh,EUR,19.9833
2015-04-06,2015,4,TTF Natural Gas,energy,MWh,EUR,20.1412
2015-04-07,2015,4,TTF Natural Gas,energy,MWh,EUR,20.8351
2015-04-08,2015,4,TTF Natural Gas,energy,MWh,EUR,20.3885
2015-04-09,2015,4,TTF Natural Gas,energy,MWh,EUR,20.4293
2015-04-10,2015,4,TTF Natural Gas,energy,MWh,EUR,20.4261
2015-04-13,2015,4,TTF Natural Gas,energy,MWh,EUR,20.8307
2015-04-14,2015,4,TTF Natural Gas,energy,MWh,EUR,22.3289
2015-04-15,2015,4,TTF Natural Gas,energy,MWh,EUR,22.5449
2015-04-16,2015,4,TTF Natural Gas,energy,MWh,EUR,21.6496
2015-04-17,2015,4,TTF Natural Gas,energy,MWh,EUR,21.7059
2015-04-20,2015,4,TTF Natural Gas,energy,MWh,EUR,22.1152
2015-04-21,2015,4,TTF Natural Gas,energy,MWh,EUR,21.2427
2015-04-22,2015,4,TTF Natural Gas,energy,MWh,EUR,20.766
2015-04-23,2015,4,TTF Natural Gas,energy,MWh,EUR,20.3617
2015-04-24,2015,4,TTF Natural Gas,energy,MWh,EUR,20.5615
2015-04-27,2015,4,TTF Natural Gas,energy,MWh,EUR,20.5902
2015-04-28,2015,4,TTF Natural Gas,energy,MWh,EUR,19.6696
2015-04-29,2015,4,TTF Natural Gas,energy,MWh,EUR,19.6995
2015-04-30,2015,4,TTF Natural Gas,energy,MWh,EUR,20.0992
2015-05-01,2015,5,TTF Natural Gas,energy,MWh,EUR,21.2167
2015-05-04,2015,5,TTF Natural Gas,energy,MWh,EUR,20.4234
2015-05-05,2015,5,TTF Natural Gas,energy,MWh,EUR,20.0747
2015-05-06,2015,5,TTF Natural Gas,energy,MWh,EUR,19.6351
2015-05-07,2015,5,TTF Natural Gas,energy,MWh,EUR,18.9319
2015-05-08,2015,5,TTF Natural Gas,energy,MWh,EUR,17.7059
2015-05-11,2015,5,TTF Natural Gas,energy,MWh,EUR,18.688
2015-05-12,2015,5,TTF Natural Gas,energy,MWh,EUR,19.323
2015-05-13,2015,5,TTF Natural Gas,energy,MWh,EUR,20.0627
2015-05-14,2015,5,TTF Natural Gas,energy,MWh,EUR,20.5961
2015-05-15,2015,5,TTF Natural Gas,energy,MWh,EUR,20.5433
2015-05-18,2015,5,TTF Natural Gas,energy,MWh,EUR,20.3494
2015-05-19,2015,5,TTF Natural Gas,energy,MWh,EUR,21.4008
2015-05-20,2015,5,TTF Natural Gas,energy,MWh,EUR,22.0192
2015-05-21,2015,5,TTF Natural Gas,energy,MWh,EUR,21.9635
2015-05-22,2015,5,TTF Natural Gas,energy,MWh,EUR,21.2452
2015-05-25,2015,5,TTF Natural Gas,energy,MWh,EUR,21.4683
2015-05-26,2015,5,TTF Natural Gas,energy,MWh,EUR,21.7329
2015-05-27,2015,5,TTF Natural Gas,energy,MWh,EUR,21.3342
2015-05-28,2015,5,TTF Natural Gas,energy,MWh,EUR,21.6499
2015-05-29,2015,5,TTF Natural Gas,energy,MWh,EUR,22.1761
2015-06-01,2015,6,TTF Natural Gas,energy,MWh,EUR,22.5191
2015-06-02,2015,6,TTF Natural Gas,energy,MWh,EUR,23.2249
2015-06-03,2015,6,TTF Natural Gas,energy,MWh,EUR,23.7637
2015-06-04,2015,6,TTF Natural Gas,energy,MWh,EUR,24.3868
2015-06-05,2015,6,TTF Natural Gas,energy,MWh,EUR,23.5971
2015-06-08,2015,6,TTF Natural Gas,energy,MWh,EUR,24.0252
2015-06-09,2015,6,TTF Natural Gas,energy,MWh,EUR,24.1475
2015-06-10,2015,6,TTF Natural Gas,energy,MWh,EUR,24.5315
2015-06-11,2015,6,TTF Natural Gas,energy,MWh,EUR,24.2734
2015-06-12,2015,6,TTF Natural Gas,energy,MWh,EUR,24.362
2015-06-15,2015,6,TTF Natural Gas,energy,MWh,EUR,23.1512
2015-06-16,2015,6,TTF Natural Gas,energy,MWh,EUR,23.37
2015-06-17,2015,6,TTF Natural Gas,energy,MWh,EUR,24.17
2015-06-18,2015,6,TTF Natural Gas,energy,MWh,EUR,25.2496
2015-06-19,2015,6,TTF Natural Gas,energy,MWh,EUR,24.6603
2015-06-22,2015,6,TTF Natural Gas,energy,MWh,EUR,25.8065
2015-06-23,2015,6,TTF Natural Gas,energy,MWh,EUR,25.0894
2015-06-24,2015,6,TTF Natural Gas,energy,MWh,EUR,25.237
2015-06-25,2015,6,TTF Natural Gas,energy,MWh,EUR,24.8064
2015-06-26,2015,6,TTF Natural Gas,energy,MWh,EUR,25.4856
2015-06-29,2015,6,TTF Natural Gas,energy,MWh,EUR,25.1382
2015-06-30,2015,6,TTF Natural Gas,energy,MWh,EUR,24.1315
2015-07-01,2015,7,TTF Natural Gas,energy,MWh,EUR,24.6803
2015-07-02,2015,7,TTF Natural Gas,energy,MWh,EUR,23.8394
2015-07-03,2015,7,TTF Natural Gas,energy,MWh,EUR,23.8128
2015-07-06,2015,7,TTF Natural Gas,energy,MWh,EUR,22.1138
2015-07-07,2015,7,TTF Natural Gas,energy,MWh,EUR,22.7192
2015-07-08,2015,7,TTF Natural Gas,energy,MWh,EUR,21.1
2015-07-09,2015,7,TTF Natural Gas,energy,MWh,EUR,20.845
2015-07-10,2015,7,TTF Natural Gas,energy,MWh,EUR,19.9996
2015-07-13,2015,7,TTF Natural Gas,energy,MWh,EUR,19.4892
2015-07-14,2015,7,TTF Natural Gas,energy,MWh,EUR,19.8138
2015-07-15,2015,7,TTF Natural Gas,energy,MWh,EUR,19.6467
2015-07-16,2015,7,TTF Natural Gas,energy,MWh,EUR,20.4762
2015-07-17,2015,7,TTF Natural Gas,energy,MWh,EUR,20.4961
2015-07-20,2015,7,TTF Natural Gas,energy,MWh,EUR,20.8057
2015-07-21,2015,7,TTF Natural Gas,energy,MWh,EUR,20.3521
2015-07-22,2015,7,TTF Natural Gas,energy,MWh,EUR,21.0928
2015-07-23,2015,7,TTF Natural Gas,energy,MWh,EUR,21.323
2015-07-24,2015,7,TTF Natural Gas,energy,MWh,EUR,21.775
2015-07-27,2015,7,TTF Natural Gas,energy,MWh,EUR,22.3416
2015-07-28,2015,7,TTF Natural Gas,energy,MWh,EUR,22.9185
2015-07-29,2015,7,TTF Natural Gas,energy,MWh,EUR,23.0646
2015-07-30,2015,7,TTF Natural Gas,energy,MWh,EUR,22.9947
2015-07-31,2015,7,TTF Natural Gas,energy,MWh,EUR,23.6822
2015-08-03,2015,8,TTF Natural Gas,energy,MWh,EUR,23.5085
2015-08-04,2015,8,TTF Natural Gas,energy,MWh,EUR,22.8842
2015-08-05,2015,8,TTF Natural Gas,energy,MWh,EUR,23.4267
2015-08-06,2015,8,TTF Natural Gas,energy,MWh,EUR,24.0097
2015-08-07,2015,8,TTF Natural Gas,energy,MWh,EUR,23.603
2015-08-10,2015,8,TTF Natural Gas,energy,MWh,EUR,23.8084
2015-08-11,2015,8,TTF Natural Gas,energy,MWh,EUR,23.8489
2015-08-12,2015,8,TTF Natural Gas,energy,MWh,EUR,23.5772
2015-08-13,2015,8,TTF Natural Gas,energy,MWh,EUR,22.0574
2015-08-14,2015,8,TTF Natural Gas,energy,MWh,EUR,21.1261
2015-08-17,2015,8,TTF Natural Gas,energy,MWh,EUR,20.9074
2015-08-18,2015,8,TTF Natural Gas,energy,MWh,EUR,21.0237
2015-08-19,2015,8,TTF Natural Gas,energy,MWh,EUR,20.2251
2015-08-20,2015,8,TTF Natural Gas,energy,MWh,EUR,18.9288
2015-08-21,2015,8,TTF Natural Gas,energy,MWh,EUR,19.2394
2015-08-24,2015,8,TTF Natural Gas,energy,MWh,EUR,19.5729
2015-08-25,2015,8,TTF Natural Gas,energy,MWh,EUR,20.4417
2015-08-26,2015,8,TTF Natural Gas,energy,MWh,EUR,21.9691
2015-08-27,2015,8,TTF Natural Gas,energy,MWh,EUR,20.8387
2015-08-28,2015,8,TTF Natural Gas,energy,MWh,EUR,21.1699
2015-08-31,2015,8,TTF Natural Gas,energy,MWh,EUR,22.9604
2015-09-01,2015,9,TTF Natural Gas,energy,MWh,EUR,21.6596
2015-09-02,2015,9,TTF Natural Gas,energy,MWh,EUR,20.871
2015-09-03,2015,9,TTF Natural Gas,energy,MWh,EUR,21.6496
2015-09-04,2015,9,TTF Natural Gas,energy,MWh,EUR,21.7432
2015-09-07,2015,9,TTF Natural Gas,energy,MWh,EUR,21.885
2015-09-08,2015,9,TTF Natural Gas,energy,MWh,EUR,22.2695
2015-09-09,2015,9,TTF Natural Gas,energy,MWh,EUR,22.6965
2015-09-10,2015,9,TTF Natural Gas,energy,MWh,EUR,22.8178
2015-09-11,2015,9,TTF Natural Gas,energy,MWh,EUR,23.0188
2015-09-14,2015,9,TTF Natural Gas,energy,MWh,EUR,21.7842
2015-09-15,2015,9,TTF Natural Gas,energy,MWh,EUR,22.4476
2015-09-16,2015,9,TTF Natural Gas,energy,MWh,EUR,23.4899
2015-09-17,2015,9,TTF Natural Gas,energy,MWh,EUR,24.0577
2015-09-18,2015,9,TTF Natural Gas,energy,MWh,EUR,24.0473
2015-09-21,2015,9,TTF Natural Gas,energy,MWh,EUR,25.2021
2015-09-22,2015,9,TTF Natural Gas,energy,MWh,EUR,24.7587
2015-09-23,2015,9,TTF Natural Gas,energy,MWh,EUR,25.0762
2015-09-24,2015,9,TTF Natural Gas,energy,MWh,EUR,25.9702
2015-09-25,2015,9,TTF Natural Gas,energy,MWh,EUR,24.9119
2015-09-28,2015,9,TTF Natural Gas,energy,MWh,EUR,25.4815
2015-09-29,2015,9,TTF Natural Gas,energy,MWh,EUR,23.8122
2015-09-30,2015,9,TTF Natural Gas,energy,MWh,EUR,22.6809
2015-10-01,2015,10,TTF Natural Gas,energy,MWh,EUR,21.6575
2015-10-02,2015,10,TTF Natural Gas,energy,MWh,EUR,19.9376
2015-10-05,2015,10,TTF Natural Gas,energy,MWh,EUR,19.6006
2015-10-06,2015,10,TTF Natural Gas,energy,MWh,EUR,19.8689
2015-10-07,2015,10,TTF Natural Gas,energy,MWh,EUR,19.8266
2015-10-08,2015,10,TTF Natural Gas,energy,MWh,EUR,19.1167
2015-10-09,2015,10,TTF Natural Gas,energy,MWh,EUR,17.7474
2015-10-12,2015,10,TTF Natural Gas,energy,MWh,EUR,17.7627
2015-10-13,2015,10,TTF Natural Gas,energy,MWh,EUR,17.7128
2015-10-14,2015,10,TTF Natural Gas,energy,MWh,EUR,19.3713
2015-10-15,2015,10,TTF Natural Gas,energy,MWh,EUR,19.5919
2015-10-16,2015,10,TTF Natural Gas,energy,MWh,EUR,20.9936
2015-10-19,2015,10,TTF Natural Gas,energy,MWh,EUR,20.4513
2015-10-20,2015,10,TTF Natural Gas,energy,MWh,EUR,21.2687
2015-10-21,2015,10,TTF Natural Gas,energy,MWh,EUR,21.3909
2015-10-22,2015,10,TTF Natural Gas,energy,MWh,EUR,20.7049
2015-10-23,2015,10,TTF Natural Gas,energy,MWh,EUR,20.9133
2015-10-26,2015,10,TTF Natural Gas,energy,MWh,EUR,20.7491
2015-10-27,2015,10,TTF Natural Gas,energy,MWh,EUR,20.5375
2015-10-28,2015,10,TTF Natural Gas,energy,MWh,EUR,19.3839
2015-10-29,2015,10,TTF Natural Gas,energy,MWh,EUR,20.9322
2015-10-30,2015,10,TTF Natural Gas,energy,MWh,EUR,21.3081
2015-11-02,2015,11,TTF Natural Gas,energy,MWh,EUR,20.3952
2015-11-03,2015,11,TTF Natural Gas,energy,MWh,EUR,20.7267
2015-11-04,2015,11,TTF Natural Gas,energy,MWh,EUR,20.4763
2015-11-05,2015,11,TTF Natural Gas,energy,MWh,EUR,21.5184
2015-11-06,2015,11,TTF Natural Gas,energy,MWh,EUR,21.1791
2015-11-09,2015,11,TTF Natural Gas,energy,MWh,EUR,21.0719
2015-11-10,2015,11,TTF Natural Gas,energy,MWh,EUR,20.5521
2015-11-11,2015,11,TTF Natural Gas,energy,MWh,EUR,20.9165
2015-11-12,2015,11,TTF Natural Gas,energy,MWh,EUR,20.8664
2015-11-13,2015,11,TTF Natural Gas,energy,MWh,EUR,21.7471
2015-11-16,2015,11,TTF Natural Gas,energy,MWh,EUR,21.8133
2015-11-17,2015,11,TTF Natural Gas,energy,MWh,EUR,23.4994
2015-11-18,2015,11,TTF Natural Gas,energy,MWh,EUR,22.9502
2015-11-19,2015,11,TTF Natural Gas,energy,MWh,EUR,21.9603
2015-11-20,2015,11,TTF Natural Gas,energy,MWh,EUR,21.197
2015-11-23,2015,11,TTF Natural Gas,energy,MWh,EUR,20.5668
2015-11-24,2015,11,TTF Natural Gas,energy,MWh,EUR,19.9786
2015-11-25,2015,11,TTF Natural Gas,energy,MWh,EUR,21.1254
2015-11-26,2015,11,TTF Natural Gas,energy,MWh,EUR,20.8466
2015-11-27,2015,11,TTF Natural Gas,energy,MWh,EUR,21.019
2015-11-30,2015,11,TTF Natural Gas,energy,MWh,EUR,20.0031
2015-12-01,2015,12,TTF Natural Gas,energy,MWh,EUR,20.0784
2015-12-02,2015,12,TTF Natural Gas,energy,MWh,EUR,18.4954
2015-12-03,2015,12,TTF Natural Gas,energy,MWh,EUR,19.0236
2015-12-04,2015,12,TTF Natural Gas,energy,MWh,EUR,18.8885
2015-12-07,2015,12,TTF Natural Gas,energy,MWh,EUR,20.1821
2015-12-08,2015,12,TTF Natural Gas,energy,MWh,EUR,20.8062
2015-12-09,2015,12,TTF Natural Gas,energy,MWh,EUR,21.3372
2015-12-10,2015,12,TTF Natural Gas,energy,MWh,EUR,20.5478
2015-12-11,2015,12,TTF Natural Gas,energy,MWh,EUR,20.7897
2015-12-14,2015,12,TTF Natural Gas,energy,MWh,EUR,22.1555
2015-12-15,2015,12,TTF Natural Gas,energy,MWh,EUR,21.3012
2015-12-16,2015,12,TTF Natural Gas,energy,MWh,EUR,20.5368
2015-12-17,2015,12,TTF Natural Gas,energy,MWh,EUR,20.5499
2015-12-18,2015,12,TTF Natural Gas,energy,MWh,EUR,20.7006
2015-12-21,2015,12,TTF Natural Gas,energy,MWh,EUR,21.135
2015-12-22,2015,12,TTF Natural Gas,energy,MWh,EUR,21.4144
2015-12-23,2015,12,TTF Natural Gas,energy,MWh,EUR,21.4243
2015-12-24,2015,12,TTF Natural Gas,energy,MWh,EUR,20.7273
