date,port_name,country,port_type,waiting_days_at_anchorage,waiting_days_at_berth,turn_around_time_days,berth_occupancy_pct,vessels_at_anchorage,source_note
2015-11-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.73,3.01,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-11-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.72,1.09,3.53,83,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-11-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.66,1.0,3.38,81,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-11-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.58,0.84,3.14,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-11-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.83,2.99,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-11-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.83,3.14,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.8,0.98,3.5,82,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.92,3.14,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.66,2.87,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.83,3.09,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.63,1.09,3.43,81,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.83,3.1,77,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.64,0.88,3.23,79,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.69,0.96,3.36,80,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.81,1.04,3.56,83,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.58,0.99,3.29,80,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.77,1.07,3.55,83,4,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.85,3.09,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.79,1.02,3.52,83,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.71,2.97,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.73,0.9,3.35,80,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.57,0.94,3.23,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.65,0.93,3.3,80,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.69,0.88,3.29,80,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.71,0.98,3.4,81,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.69,2.96,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.74,3.01,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.69,2.91,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.64,0.89,3.24,79,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.52,0.84,3.07,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.72,1.04,3.47,82,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,1.02,3.29,80,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.88,3.2,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.68,1.04,3.43,81,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.82,3.14,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.67,2.92,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-10-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.54,0.85,3.1,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.65,0.81,3.17,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.79,2.94,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.57,2.68,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.86,3.08,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.72,2.92,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.53,2.66,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.62,2.7,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.71,2.85,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.65,2.79,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.63,2.81,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.77,2.95,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.71,2.93,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.57,0.76,3.05,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.65,0.83,3.19,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.51,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.87,3.18,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.65,2.77,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.74,2.87,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.9,3.21,79,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.76,2.9,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.72,2.88,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.52,0.76,2.99,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.48,0.76,2.96,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.82,3.05,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.75,2.96,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.75,2.89,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.52,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.83,3.08,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.56,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-09-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.66,2.77,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.82,3.1,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.48,0.79,2.98,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.91,3.13,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.64,2.86,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.5,0.7,2.92,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.54,2.62,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.48,0.7,2.89,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.56,2.7,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.65,2.72,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.58,0.78,3.08,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.37,0.53,2.61,71,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.6,2.78,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.82,3.0,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.66,2.77,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.76,2.94,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.83,3.14,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.67,2.81,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.51,0.9,3.13,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.74,2.86,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.63,2.69,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.65,2.72,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.6,2.78,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.48,2.59,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.67,2.92,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.63,2.8,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.8,3.06,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.54,0.84,3.09,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.69,2.96,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.58,2.77,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.64,2.78,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-08-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.68,2.81,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.58,2.73,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.55,0.77,3.04,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.6,2.66,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.61,2.81,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.69,2.87,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.62,2.83,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.59,2.65,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.36,0.67,2.75,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.78,2.91,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.64,2.82,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.69,2.93,75,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.69,2.79,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.59,2.71,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.33,0.6,2.64,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.77,2.93,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.38,0.7,2.8,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.82,2.98,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.56,2.63,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.82,3.09,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.65,2.8,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.52,0.72,2.96,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.41,0.71,2.83,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.52,0.82,3.05,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.34,0.48,2.54,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.59,0.99,3.29,80,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.75,2.9,75,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.67,2.87,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.44,0.58,2.73,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.75,3.0,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.4,0.64,2.75,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-07-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.58,0.83,3.12,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.6,0.79,3.1,77,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-29,Visakhapatnam (Outer/VGCB),India,Discharge,0.42,0.71,2.84,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-28,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.65,2.76,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-27,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.72,2.93,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-26,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.72,2.99,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-25,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.76,3.0,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-24,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.67,2.85,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-23,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.68,2.78,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-22,Visakhapatnam (Outer/VGCB),India,Discharge,0.53,0.96,3.2,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-21,Visakhapatnam (Outer/VGCB),India,Discharge,0.48,0.65,2.85,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-20,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.62,2.79,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-19,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.58,2.77,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-18,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.67,2.86,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-17,Visakhapatnam (Outer/VGCB),India,Discharge,0.58,0.75,3.04,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-16,Visakhapatnam (Outer/VGCB),India,Discharge,0.62,0.85,3.18,78,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-15,Visakhapatnam (Outer/VGCB),India,Discharge,0.61,0.82,3.14,78,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-14,Visakhapatnam (Outer/VGCB),India,Discharge,0.43,0.54,2.69,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-13,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.72,3.0,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-12,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.6,2.8,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-11,Visakhapatnam (Outer/VGCB),India,Discharge,0.57,0.73,3.01,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-10,Visakhapatnam (Outer/VGCB),India,Discharge,0.47,0.59,2.77,73,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-09,Visakhapatnam (Outer/VGCB),India,Discharge,0.56,0.76,3.04,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-08,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.6,2.7,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-07,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.68,2.88,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-06,Visakhapatnam (Outer/VGCB),India,Discharge,0.54,0.72,2.97,76,3,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-05,Visakhapatnam (Outer/VGCB),India,Discharge,0.45,0.71,2.88,74,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-04,Visakhapatnam (Outer/VGCB),India,Discharge,0.35,0.61,2.68,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-03,Visakhapatnam (Outer/VGCB),India,Discharge,0.46,0.73,2.9,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-02,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.84,3.04,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-06-01,Visakhapatnam (Outer/VGCB),India,Discharge,0.49,0.82,3.03,76,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-31,Visakhapatnam (Outer/VGCB),India,Discharge,0.32,0.53,2.56,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2015-05-30,Visakhapatnam (Outer/VGCB),India,Discharge,0.39,0.63,2.73,72,2,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
